,id,url,author,title,rating,archive_warnings,categories,fandoms,relationships,characters,additional_tags,language,series,published,completed,words,chapters,comments,kudos,bookmarks,hits,standardised_ttr_250,standardised_ttr_500,standardised_ttr_1000,standardised_ttr_4000,honore_h_250,honore_h_500,honore_h_1000,honore_h_4000,sentence_length_mean,sentence_length_median,lexical_density,complexity_stats,known_word_ratio
893,7569610,https://archiveofourown.org/works/7569610?view_full_work=true,['IncompleteSentanc (Erava)'],How To Save The World With No One Even Realizing,Teen And Up Audiences,"['Graphic Depictions Of Violence', 'Major Character Death']",['Gen'],['Naruto'],"['Namikaze Minato/Uzumaki Kushina', 'Implied Haruno Sakura/Nara Shikamaru']","['Nohara Rin', 'Uchiha Obito', 'Namikaze Minato', 'Sarutobi Hiruzen', 'Jiraiya (Naruto)', 'Uzumaki Kushina', 'Nara Shikaku', 'Hatake Kakashi', 'Haruno Sakura', 'Uzumaki Naruto', 'Nara Shikamaru', 'Uchiha Sasuke', 'Nagato | Pain']","['Assorted Characters - Freeform', 'time-travel', 'Villainy', 'Canonically Accurate OP Team 7', 'SuperBadass!Sakura', 'SuperBadass!Sasuke', 'SuperBadass!Naruto', 'RegularBadass!Shikamaru', 'Canonically Violent Sasuke', 'Equally Violent Sakura', 'Saving The World One Murder At A Time', 'Various Jinchuuriki', 'Team 7 As Super Villains', 'Doing Super Villainy Stuff', 'Like Murder', 'And Professional Eyeball Removal', 'Poor Obito', 'Poor Minato', ""AKA The Worst Four Months of Minato's Life"", ""And Everyone Else's Too"", 'Dark Humor', 'Bittersweet Ending', 'Cussing', 'Potty Mouth Narrator', 'Abuse of italics', 'Dark Comedy', 'Time Travel Fix-It']",English,Part 1 of A How To Guide To Shinobi Life,2016-07-24,2016-08-04,27695,3/3,498,16261,4001,275542,0.6455126050420168,0.5504067796610169,0.4647931034482758,0.3048571428571429,2354.4807554400327,2268.49863091596,2234.6111467630885,2130.8553308237338,15.95881310894597,14.0,0.3420262503216951,"{'total_words': 29926, 'known_words': 24544, 'unknown_words': 5382, 'known_word_ratio': 0.8201563857515204, 'average_rank': 782.3307944015179}",0.8201563857515204
894,7571629,https://archiveofourown.org/works/7571629?view_full_work=true,['fatal (cumrich)'],"if i get in, i just might drown",Explicit,['No Archive Warnings Apply'],['M/M'],['방탄소년단 | Bangtan Boys | BTS'],['Jeon Jungkook/Park Jimin'],"['Jeon Jungkook', 'Park Jimin (BTS)']","['Alternate Universe - Domestic', 'Established Relationship', 'Alpha/Beta/Omega Dynamics', 'Mating Cycles/In Heat', 'Rutting', 'Knotting', 'Self-Lubrication', 'Consensual Somnophilia', 'Breeding', 'Feminization', 'Consensual Non-Consent', 'Come Inflation', 'Rimming', 'Felching', 'Cum Play', 'Ass Play', 'Ass to Mouth', 'Fingerfucking', 'Anal Fingering', 'Anal Sex', 'Biting', 'Bruises', 'Marking', 'Dirty Talk', 'Public Sex', 'Scent Marking', 'Grinding', 'Rough Sex', 'Possessive Behavior', 'Come Eating', 'Come Swallowing', 'Come Marking', 'Intercrural Sex', 'Oral Sex', 'Face-Fucking', 'Face-Sitting', 'Wall Sex', 'Overstimulation', 'Multiple Orgasms', 'Dry Orgasm', 'Facials', 'Snowballing', 'Teasing', 'Nipple Play', 'Nipple Piercings', 'Butt Plugs', 'Aftercare', 'Fluff and Smut', 'Plot What Plot/Porn Without Plot', 'unrealistic amounts of cum']",English,,2016-07-25,,12438,1/1,375,12812,3838,818842,0.5895,0.4996428571428571,0.4117857142857142,0.26025,2244.38047694856,2238.204320684433,2148.9565311104298,2024.5637524389515,24.482507288629737,24.5,0.4089310388142193,"{'total_words': 14205, 'known_words': 10149, 'unknown_words': 4056, 'known_word_ratio': 0.714466737064414, 'average_rank': 929.1987458407986}",0.714466737064414
895,7609768,https://archiveofourown.org/works/7609768?view_full_work=true,['astolat'],Erosmancy,Mature,['Creator Chose Not To Use Archive Warnings'],['M/M'],['Harry Potter - J. K. Rowling'],['Draco Malfoy/Harry Potter'],"['Blaise Zabini', 'Mrs Zabini', 'Draco Malfoy', 'Harry Potter', 'Albus Dumbledore', 'Narcissa Black Malfoy', 'Hermione Granger']","['Consent Issues', 'Hogwarts Era', 'Alternate Universe - Canon Divergence', 'Hogwarts Sixth Year', 'Erosmancy']",English,Part 8 of Harry Potter works,2016-07-28,,11057,1/1,349,13973,2335,169150,0.6460833333333333,0.5461666666666667,0.4498333333333333,0.2825833333333333,2298.0740254438283,2233.321633371353,2124.6536923072067,2045.6944963085268,21.23607038123167,17.0,0.3317393476554136,"{'total_words': 12044, 'known_words': 9951, 'unknown_words': 2093, 'known_word_ratio': 0.8262205247426104, 'average_rank': 699.9513331962437}",0.8262205247426104
896,761252,https://archiveofourown.org/works/761252?view_full_work=true,['wishingonalightningbolt'],Glazed and Confused,Explicit,['No Archive Warnings Apply'],['M/M'],['Teen Wolf (TV)'],"['Derek Hale/Stiles Stilinski', 'Allison Argent/Scott McCall']","['Derek Hale', 'Stiles Stilinski', 'Scott McCall (Teen Wolf)', 'Isaac Lahey', 'Vernon Boyd', 'Allison Argent', 'Lydia Martin', 'Laura Hale', 'Danny Māhealani', 'Matt Daehler']","['federal agent!Derek', 'lab rat!Stiles', 'Alternate Universe - Human', 'Alternate Universe']",English,,2013-04-14,,13723,1/1,150,13165,3115,168205,0.6310666666666667,0.5366000000000001,0.4459333333333333,0.2851666666666667,2261.516179964636,2199.066598138103,2168.121616583381,2135.070145891609,14.524806201550389,11.0,0.3370786516853932,"{'total_words': 15082, 'known_words': 12424, 'unknown_words': 2658, 'known_word_ratio': 0.8237634266012466, 'average_rank': 755.2457759784076}",0.8237634266012466
897,7637665,https://archiveofourown.org/works/7637665?view_full_work=true,['minverse'],Inc.,Explicit,['No Archive Warnings Apply'],['M/M'],['방탄소년단 | Bangtan Boys | BTS'],"['Kim Seokjin | Jin/Min Yoongi | Suga', 'Kim Taehyung | V/Park Jimin']","['Min Yoongi | Suga', 'Kim Seokjin | Jin', 'Jung Hoseok | J-Hope', 'Kim Taehyung | V', 'Park Jimin (BTS)', 'Kim Namjoon | Rap Monster', 'Jeon Jungkook']","['Alternate Universe - Office', 'Eventual Smut', 'Eventual Nasty Smut', 'Humor']",English,,2016-07-31,2016-09-18,43001,6/6,1301,19465,6997,334787,0.6508756756756757,0.5608478260869565,0.4755,0.3202954545454545,2431.723989192638,2395.2925385489543,2361.21779746914,2302.923193544422,15.74500683994528,13.0,0.3515232734744929,"{'total_words': 46345, 'known_words': 36953, 'unknown_words': 9392, 'known_word_ratio': 0.7973459920163988, 'average_rank': 826.7027335470898}",0.7973459920163988
898,7665130,https://archiveofourown.org/works/7665130?view_full_work=true,['TunaFishChris'],5 Times Spider-Man Saved an Avenger's Ass (and 1 Time They Saved Him),Not Rated,['Creator Chose Not To Use Archive Warnings'],['Gen'],"['The Avengers (Marvel Movies)', 'The Amazing Spider-Man (Movies - Webb)', 'Captain America (Movies)']",['Peter Parker & Avengers Team'],"['Peter Parker', 'Steve Rogers', 'Tony Stark', 'Natasha Romanov', 'Clint Barton', 'Bruce Banner', 'Hulk', 'Various Bad Guys', 'Thaddeus Ross']","['Winter Soldier-Compliant', 'Not AoU-compliant', 'AU Canon Divergence', 'Injury', 'Attempted Kidnapping', 'Rescues', 'BAMF Peter Parker', 'Some angst', 'Hurt/Comfort']",English,,2016-08-03,2016-08-05,7222,6/6,120,7827,1195,82469,0.6549677419354839,0.5616,0.4734285714285714,0.30825,2505.4960109483955,2349.4994898638133,2255.174815691234,2112.92628228219,13.751054852320674,11.0,0.350184307530279,"{'total_words': 7887, 'known_words': 6489, 'unknown_words': 1398, 'known_word_ratio': 0.8227462913655382, 'average_rank': 770.9597138950247}",0.8227462913655382
899,7672060,https://archiveofourown.org/works/7672060?view_full_work=true,['magisterpavus'],Bonding Time,Explicit,['No Archive Warnings Apply'],['M/M'],['Voltron: Legendary Defender'],['Keith/Lance (Voltron)'],"['Keith (Voltron)', 'Lance (Voltron)', 'Shiro (Voltron)', 'Hunk (Voltron)', 'Pidge (Voltron)', 'Allura (Voltron)', 'Coran (Voltron)']","['Galra Keith (Voltron)', 'Mating Cycles/In Heat', 'Sex Pollen', 'Anal', 'Oral Sex', 'Knotting', 'Marathon Sex', 'Porn with Feelings', 'Pheromones', 'Riding', 'Masturbation', 'First Time', 'Mildly Dubious Consent', 'Biting', 'Praise Kink', 'Miscommunication', 'Fluff and Angst', 'Forced Bonding', 'i literally researched bat sex for this fic', 'help me', 'it cannot be unseen', 'i swear to god im not a furry']",English,Part 1 of How To Train Your Galra,2016-08-04,,16416,1/1,355,17902,2379,434730,0.6193714285714286,0.5317714285714286,0.4532941176470588,0.30575,2399.009860539428,2414.3721655948293,2411.9495028274428,2305.0833931965585,17.022745098039216,14.0,0.3483401116050317,"{'total_words': 17593, 'known_words': 13874, 'unknown_words': 3719, 'known_word_ratio': 0.7886091058943898, 'average_rank': 821.7235373364126}",0.7886091058943898
900,7680397,https://archiveofourown.org/works/7680397?view_full_work=true,['aknightley'],so why don't we fall,Explicit,['Creator Chose Not To Use Archive Warnings'],['M/M'],['Voltron: Legendary Defender'],['Keith/Lance (Voltron)'],"['Keith (Voltron)', 'Lance (Voltron)', 'Pidge (Voltron)', 'Hunk (Voltron)', 'Shiro (Voltron)', 'Allura (Voltron)', 'Coran (Voltron)']","['Fluff', '5+1 Things', 'Established Relationship', 'Fluff and Angst', 'non-binary Pidge', 'Sex']",English,,2016-08-05,,8218,1/1,360,19756,3219,248824,0.6248,0.5285882352941177,0.444,0.292625,2311.170674978054,2241.8022197951964,2229.23631100946,2216.774564992367,19.67783985102421,18.0,0.356855826717632,"{'total_words': 8948, 'known_words': 7321, 'unknown_words': 1627, 'known_word_ratio': 0.8181716584711668, 'average_rank': 784.9477266539614}",0.8181716584711668
901,771875,https://archiveofourown.org/works/771875?view_full_work=true,['DevilDoll'],Love Runs Wild,Explicit,['No Archive Warnings Apply'],['M/M'],['Teen Wolf (TV)'],['Derek Hale/Stiles Stilinski'],"['Derek Hale', 'Stiles Stilinski', 'Laura Hale']","['Alternate Universe - Porn', 'Possessive Behavior', 'Marking', ""Neckz 'n Throats""]",English,,2013-04-23,,9494,1/1,710,22180,5746,354035,0.6201951219512195,0.5264,0.4379,0.283125,2377.06921440663,2332.151194979994,2206.541260759089,2103.503985077671,23.40117416829745,22.0,0.3698155684474846,"{'total_words': 10346, 'known_words': 8502, 'unknown_words': 1844, 'known_word_ratio': 0.8217668664218055, 'average_rank': 779.8280630875612}",0.8217668664218055
902,7728121,https://archiveofourown.org/works/7728121?view_full_work=true,['darkseraphina'],Senses of Magic,Not Rated,['Creator Chose Not To Use Archive Warnings'],['Gen'],"['Harry Potter - J. K. Rowling', 'The Sentinel']",['Sirius Black & Harry Potter'],"['Sirius Black', 'Harry Potter', 'Female Harry Potter - Character', 'female harry - Character', 'Hermione Granger', 'Ron Weasley', 'Neville Longbottom', 'Rubeus Hagrid', 'Goblins (Harry Potter)', 'Ragnok (Harry Potter)', 'Original Characters', 'Original Female Character(s)', 'Original Goblin Characters', 'Minerva McGonagall', 'Severus Snape', 'Albus Dumbledore', 'Poppy Pomfrey', 'Quirinus Quirrell', 'Voldemort', 'Draco Malfoy', 'Narcissa Black Malfoy', 'Molly Weasley', 'Percy Weasley', ""Hermione's parents - Character"", 'Hogwarts Students']","['Alternate Universe - Always a Different Sex', 'Alternate Universe - Gender Changes', 'Alternate Universe - Sentinels and Guides Are Known', 'Sentinel Senses', 'Sentinel/Guide Bonding', 'Sentinel Prides', 'Politics', 'Goblins', 'being BAMF', 'BAMF Sirius', 'The Golden Trio', 'Plus Neville', 'Worldbuilding', 'Manipulative Dumbledore', 'Molly Weasley Bashing', 'grownups paying attention', 'and solving problems before kids have to', 'responsible adults', 'Gender-Neutral Pronouns', 'Feminist Themes', 'discussion of sexual violence', 'Friendship', 'asskicking', 'Wizarding World', 'Wizarding Politics', 'Rule 63']",English,Part 3 of Sentinel Fusions,2016-08-10,,18799,1/1,305,6691,2682,110715,0.6664810126582279,0.5783076923076923,0.495,0.3351875,2594.7671413429243,2476.7208873184363,2392.863198581686,2303.8941415733784,15.504369538077404,13.0,0.3633408763628883,"{'total_words': 19940, 'known_words': 15838, 'unknown_words': 4102, 'known_word_ratio': 0.7942828485456369, 'average_rank': 730.538624619054}",0.7942828485456369
903,7738513,https://archiveofourown.org/works/7738513?view_full_work=true,['nonna'],Trembling Lips,General Audiences,['Creator Chose Not To Use Archive Warnings'],['Gen'],['Voltron: Legendary Defender'],"['Hunk & Lance (Voltron)', 'Lance & Blue Lion', 'Keith & Lance (Voltron)', 'Lance & Pidge | Kate Holt', 'Lance & Shiro (Voltron)']","['Lance (Voltron)', 'Hunk (Voltron)', 'Pidge | Katie Holt', 'Pidge (Voltron)', 'Shiro (Voltron)', 'Keith (Voltron)', 'Allura (Voltron)', 'Coran (Voltron)']","['Lance is an emotional guy', 'who tries to control his panic and sadness by distracting himself with jokes and rambling', 'Homesick Lance (Voltron)', 'Hunk/Lance (Voltron) Friendship', 'Latino Lance (Voltron)', '5+1 Things', '5 Things', 'Implied Galra Keith', 'Hurt Lance (Voltron)', 'Langst', 'Angst', 'Emotional Hurt/Comfort', 'lance is suffering']",English,,2016-08-11,2016-08-25,17877,6/6,593,11029,1890,118464,0.6069743589743589,0.5103589743589744,0.4163157894736842,0.2583125,2015.266243981287,1960.3582424077192,1924.873646607676,1911.0786449259283,12.645576131687244,11.0,0.3161548169962137,"{'total_words': 19534, 'known_words': 16204, 'unknown_words': 3330, 'known_word_ratio': 0.829528002457254, 'average_rank': 771.331309266345}",0.829528002457254
904,7769080,https://archiveofourown.org/works/7769080?view_full_work=true,['MayMarlow'],Don't Fuck With Florists (They'll Fuck You Up),Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],['Harry Potter - J. K. Rowling'],['Harry Potter/Tom Riddle'],"['Tom Riddle', 'Harry Potter', 'Mr Borgin (Harry Potter)']","['Time Travel', 'flower shop', 'MoD!Harry', '1940s', ""Don't copy to another site""]",English,,2016-08-14,,13944,1/1,862,32617,7466,290908,0.6428666666666667,0.5418666666666667,0.45,0.2916666666666667,2300.0667316863883,2153.6155356108507,2078.1766679378948,2055.996786566695,16.35982532751092,14.0,0.3320490946117012,"{'total_words': 15107, 'known_words': 12730, 'unknown_words': 2377, 'known_word_ratio': 0.8426557225127425, 'average_rank': 744.7327544621322}",0.8426557225127425
905,7770289,https://archiveofourown.org/works/7770289?view_full_work=true,['breeeliss'],That Awkward Moment When...,General Audiences,['Creator Chose Not To Use Archive Warnings'],['F/M'],['Miraculous Ladybug'],"['Adrien Agreste/Marinette Dupain-Cheng', 'Chat Noir/Ladybug']","['Adrien Agreste', 'Marinette Dupain-Cheng', 'Ladybug (Miraculous Ladybug)', 'Chat Noir (Miraculous Ladybug)', 'Alya Césaire', 'Nino Lahiffe']","['Awkward Teenage Reveal Story', 'Because Mari and Adrien are awkward little buttons', 'Humor', 'Read: my attempt at humor', 'ML Fandom Week 2016', 'prompts', 'Continuous story', 'in light of recent events i feel the need to add', 'slight angst', 'slight - Freeform', 'I mean it', 'bear with me', 'Happy endings all around I promise']",English,,2016-08-14,2016-09-22,32748,7/7,535,10578,2181,152680,0.6163142857142857,0.5208285714285714,0.4294571428571428,0.2735,2115.665772182394,2088.147174343232,2059.626262499203,2055.731763876121,15.514689475641502,12.0,0.3208180181069147,"{'total_words': 35143, 'known_words': 30035, 'unknown_words': 5108, 'known_word_ratio': 0.8546509973536693, 'average_rank': 718.1265586305774}",0.8546509973536693
906,778759,https://archiveofourown.org/works/778759?view_full_work=true,['uraneia'],Lord knows it would be the first time,Explicit,['No Archive Warnings Apply'],['M/M'],['Teen Wolf (TV)'],['Derek Hale/Stiles Stilinski'],"['Derek Hale', 'Stiles Stilinski', 'Sheriff Stilinski', 'Scott McCall', 'Lydia Martin', 'Vernon Boyd', 'Isaac Lahey', 'Erica Reyes', 'Jackson Whittemore']","['mysterious child', 'Angst', 'Post-breakup', 'Makeup', 'Getting Back Together', 'Lydia is not allowed to do magic without Stiles anymore', 'Marking', 'Derek Hale - Dog Walker', 'Misunderstandings', 'Kid Fic']",English,,2013-04-29,,12287,1/1,369,17378,4044,238409,0.6316296296296297,0.5358518518518519,0.4419230769230769,0.2793333333333333,2252.019222408426,2238.803771397992,2161.581014923787,2055.078409924088,16.616255144032923,14.0,0.3440036068530207,"{'total_words': 13600, 'known_words': 11248, 'unknown_words': 2352, 'known_word_ratio': 0.8270588235294117, 'average_rank': 763.4728077945084}",0.8270588235294117
907,7809337,https://archiveofourown.org/works/7809337?view_full_work=true,['dirgewithoutmusic'],the girl who lived,Not Rated,['Major Character Death'],['F/F'],['Harry Potter - J. K. Rowling'],['Harry Potter/Ginny Weasley'],[],[],English,Part 7 of boy with a scar,2016-08-20,,8898,1/1,199,7810,972,86151,0.6305945945945945,0.5515555555555556,0.4707777777777778,0.31925,2334.7364483352817,2419.4070092448787,2393.4805734112497,2348.4482018648087,17.943910256410255,16.0,0.402781590264434,"{'total_words': 9470, 'known_words': 7426, 'unknown_words': 2044, 'known_word_ratio': 0.7841605068637804, 'average_rank': 720.9924076106843}",0.7841605068637804
908,781057,https://archiveofourown.org/works/781057?view_full_work=true,['DevilDoll'],My Heart Comes Tumbling Down,Explicit,['No Archive Warnings Apply'],['M/M'],['Teen Wolf (TV)'],['Derek Hale/Stiles Stilinski'],[],"['Friends With Benefits', 'Happy Ending']",English,,2013-05-01,,5689,1/1,768,19785,4276,258552,0.6168,0.524,0.4398333333333333,0.2975,2199.8755506398265,2160.97077998754,2165.5868230858705,2333.3142013525803,21.02586206896552,18.0,0.3589597839988631,"{'total_words': 6284, 'known_words': 5211, 'unknown_words': 1073, 'known_word_ratio': 0.8292488860598345, 'average_rank': 722.0367884342326}",0.8292488860598345
909,7813126,https://archiveofourown.org/works/7813126?view_full_work=true,['Trashness'],Nightmares,Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],['Voltron: Legendary Defender'],['Keith/Lance (Voltron)'],"['Keith (Voltron)', 'Lance (Voltron)', 'Shiro (Voltron)', 'Hunk (Voltron)', 'Pidge (Voltron)', 'Allura (Voltron)']","['klance', 'Fluff', ""wow i can't believe how self indulgent this is"", 'best friend hunk', 'Shiro is all knowing and supportive as hell', 'Pidge does not have time for your bullshit', 'Did I Mention Fluff', 'Homesickness', 'Canon Universe', 'oblivious boys']",English,,2016-08-19,,14864,1/1,1081,31124,5887,321807,0.6321846153846153,0.542,0.45525,0.2986875,2348.8368282624324,2311.575592299365,2284.306938196769,2215.890535709392,10.802232854864434,9.0,0.3434746978078262,"{'total_words': 16465, 'known_words': 13023, 'unknown_words': 3442, 'known_word_ratio': 0.7909505010628606, 'average_rank': 839.9279227855327}",0.7909505010628606
910,781844,https://archiveofourown.org/works/781844?view_full_work=true,['otter'],Mated,Explicit,['Creator Chose Not To Use Archive Warnings'],['M/M'],['Teen Wolf (TV)'],['Derek Hale/Stiles Stilinski'],"['Derek Hale', 'Stiles Stilinski', 'Lydia Martin', 'Allison Argent', 'Jackson Whittemore', 'Scott McCall', 'Original Characters', 'Erica Reyes', 'Laura Hale']","['Alternate Universe - Porn', 'neckz n throatz', 'Romance', 'Slow Build', 'Feelings', 'Happy Ending', 'Cuddling & Snuggling', 'Angst and Humor', 'Past Exploitation', 'Past Coercion', 'Past Torture', 'Past Abuse', 'Past exploitation and torture of a minor', 'Panic Attack', 'Past statutory rape (not depicted)']",English,,2013-05-02,2014-02-13,37712,14/14,1073,12809,3802,262533,0.6240242424242424,0.5299024390243903,0.4381219512195122,0.2855499999999999,2243.266938922638,2184.7052432960613,2163.249538340111,2200.064827249029,23.55096153846154,21.0,0.3450650506420307,"{'total_words': 41492, 'known_words': 34180, 'unknown_words': 7312, 'known_word_ratio': 0.8237732574954209, 'average_rank': 774.2739368437458}",0.8237732574954209
911,784235,https://archiveofourown.org/works/784235?view_full_work=true,['determamfidd'],From One Age to Another,General Audiences,['Creator Chose Not To Use Archive Warnings'],['M/M'],"['The Lord of the Rings - J. R. R. Tolkien', 'The Lord of the Rings - All Media Types', 'The Hobbit - All Media Types', 'The Hobbit (2012)']","['Gimli/Legolas', 'Gimli & Glóin', 'Legolas & Thranduil']","['Gimli', 'Legolas', 'Glóin', 'Thranduil', 'Dwalin', 'Galion', 'Thorin III Stonehelm']","['drunk elves are the best okay', 'gimli is a BAMF', 'not a clown', 'Legolas is also a BAMF', 'The Company is ooooold', 'Interspecies']",English,,2013-05-04,,12118,1/1,340,12179,2430,122985,0.6142857142857143,0.5311666666666667,0.4505833333333333,0.3085,2421.8835607242686,2464.4673845280054,2430.909502392215,2405.299037700455,15.775467775467776,14.0,0.3499335106382978,"{'total_words': 12457, 'known_words': 10086, 'unknown_words': 2371, 'known_word_ratio': 0.8096652484546841, 'average_rank': 754.4825117047645}",0.8096652484546841
912,785571,https://archiveofourown.org/works/785571?view_full_work=true,['ZairaA'],That's His Name,General Audiences,['No Archive Warnings Apply'],['M/M'],['Merlin (TV)'],['Merlin/Arthur Pendragon (Merlin)'],"['Merlin (Merlin)', 'Arthur Pendragon (Merlin)', 'Leon (Merlin)', 'Gwaine (Merlin)', 'Hunith (Merlin)']","['Alternate Universe - Canon', 'Humor', 'Oblivious Merlin', 'Pining Arthur', 'Magic Revealed']",English,,2013-05-05,,6834,1/1,393,31859,4557,276705,0.6175172413793103,0.5201428571428571,0.4308571428571429,0.28175,2204.1382744200764,2128.798742103526,2135.632346030929,2189.085232879387,15.831858407079649,14.0,0.3220900983306654,"{'total_words': 7263, 'known_words': 5959, 'unknown_words': 1304, 'known_word_ratio': 0.8204598650695305, 'average_rank': 707.274255850943}",0.8204598650695305
913,787368,https://archiveofourown.org/works/787368?view_full_work=true,['SunseticMonster'],"Hey, Potter",Mature,['Creator Chose Not To Use Archive Warnings'],['M/M'],['Harry Potter - J. K. Rowling'],['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Ron Weasley', 'Gregory Goyle', 'Pansy Parkinson']","['Ghosts', 'Drinking', 'Mind/Mood Altering Substances', 'Hogwarts Eighth Year', 'Alcohol', 'Drama', 'Fluff and Angst', 'Humor']",English,,2013-05-06,,16024,1/1,432,40178,6107,423412,0.6159420289855072,0.5294705882352941,0.4470588235294118,0.294,2283.405902341601,2297.632922603366,2258.1125943673355,2192.764875479545,12.6993006993007,10.0,0.3496203367448002,"{'total_words': 17271, 'known_words': 13665, 'unknown_words': 3606, 'known_word_ratio': 0.7912107000173701, 'average_rank': 759.8885190521139}",0.7912107000173701
914,788543,https://archiveofourown.org/works/788543?view_full_work=true,"['Chi-chi-chimaera (gestalt1)', 'gestalt1']",The Mongoose Hunts The Snake,Mature,['Graphic Depictions Of Violence'],['M/M'],['Hannibal (TV)'],"['Will Graham & Hannibal Lecter', 'Will Graham/Hannibal Lecter']","['Will Graham', 'Hannibal Lecter']","['Alternate Universe', 'Serial Killer!Will', 'dark!Will']",English,Part 1 of Hannibal Fic Collection,2013-05-07,2013-05-09,8095,2/2,184,12702,2412,170008,0.6350588235294118,0.5447058823529412,0.462625,0.312125,2470.370970456958,2483.710747326613,2509.375442831928,2396.567676852984,15.995114006514658,14.0,0.344996866513474,"{'total_words': 8608, 'known_words': 7453, 'unknown_words': 1155, 'known_word_ratio': 0.8658224907063197, 'average_rank': 738.3931355856259}",0.8658224907063197
915,7900501,https://archiveofourown.org/works/7900501?view_full_work=true,['dirgewithoutmusic'],the girl who lived (again),General Audiences,['Major Character Death'],['F/F'],['Harry Potter - J. K. Rowling'],"['Harry Potter/Ginny Weasley', 'Hermione Granger & Harry Potter & Ron Weasley', 'Harry Potter & Blaise Zabini', 'Harry Potter & Professor Sprout']","['Harry Potter', 'Ginny Weasley', 'Blaise Zabini', 'Astoria Greengrass', 'Susan Bones', 'Hermione Granger', 'Ron Weasley', 'Professor Sprout', 'Madame Pomfrey']","['Trans Harry Potter', 'Trans Blaise Zabini']",English,Part 8 of boy with a scar,2016-08-29,,10330,1/1,726,17047,3067,177017,0.6351627906976745,0.5499047619047619,0.4674,0.3163749999999999,2355.1627501143976,2324.3986489044937,2342.32205409852,2291.495222526672,16.553459119496857,15.0,0.3817304699657641,"{'total_words': 10972, 'known_words': 8820, 'unknown_words': 2152, 'known_word_ratio': 0.8038643820634342, 'average_rank': 706.2055290312644}",0.8038643820634342
916,7903858,https://archiveofourown.org/works/7903858?view_full_work=true,['ShanaStoryteller'],Solstice,Not Rated,['No Archive Warnings Apply'],"['F/M', 'M/M']",['Naruto'],['Uchiha Itachi/Uzumaki Naruto'],"['Uzumaki Naruto', 'Uchiha Itachi', 'Uchiha Fugaku', 'Uchiha Mikoto', 'Uchiha Sasuke', 'Hatake Kakashi', 'Hyuuga Hanabi']","['Natsu Nami Collection', 'Genderfluid Naruto', ""although i guess in this fic it's basically just trans naruto"", 'if you havent read ais this wont make any sense to you', 'AU of AIS after Chapter One', 'Hanabi/Sasuke if you squint']",English,,2016-08-29,,6797,1/1,131,6522,1492,63810,0.6389333333333334,0.5414666666666667,0.4482857142857143,0.29725,2232.7328502725923,2196.5371525397413,2193.7097172548283,2129.940609520801,16.302158273381295,14.0,0.3319568708419362,"{'total_words': 7501, 'known_words': 6224, 'unknown_words': 1277, 'known_word_ratio': 0.8297560325289961, 'average_rank': 721.2162606978275}",0.8297560325289961
917,791599,https://archiveofourown.org/works/791599?view_full_work=true,['fallovermelikestars'],That Old Black Magic,Mature,['Creator Chose Not To Use Archive Warnings'],['M/M'],['Harry Potter - J. K. Rowling'],"['Sirius Black/Remus Lupin', 'Lily Evans/James Potter']","['Remus Lupin', 'Sirius Black', 'James Potter', 'Peter Pettigrew', 'Lily Evans', 'Regulus Black']","[""Marauders' Era"", 'MWPP']",English,,2013-05-10,,36775,1/1,296,14219,3263,232993,0.6154846625766871,0.5213333333333333,0.433825,0.2821,2195.8942961048183,2144.5390827743,2130.8174448547625,2165.2878565654783,21.122222222222224,17.0,0.32894390308138,"{'total_words': 40802, 'known_words': 33979, 'unknown_words': 6823, 'known_word_ratio': 0.8327778050095583, 'average_rank': 753.5340467495948}",0.8327778050095583
